,Unnamed: 0,mz,intensity,rel.intensity,theo.mass,delta,rdb.equiv,comp,add.info,sample,rep,carbons,hydrogens,oxygens,nitrogens,phosphates,carbon_isotope,fullsample,sample_loc_row,slope,yint,error,correctedmz,em,mf,unsat,chemcalc_error,ppm,info
0,1,600.4878,79427.0,3.62,600.4877,0.04,2.0,C35 H69 O5 P ,,ko5,1,35,69,5,0,1,0,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,600.4886,599.481508,C24[13C]7H65N2O6P,1.0,0.000171,0.2858,N2PO6[13C]7C24H65
1,2,600.52,9344.5,0.43,600.5198,0.25,1.5,C35 H70 O6 N ,,ko5,1,35,70,6,1,0,0,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,600.5208,599.513424,C24[13C]8H68N2O5P,0.5,-0.000113,-0.1891,N2PO5[13C]8C24H68
2,3,601.4912,10637.2,0.48,601.4912,-0.04,2.0,C34 H67 O7 N ,,ko5,1,34,67,7,1,0,0,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,601.492,600.484863,C23[13C]8H65N2O6P,1.0,0.000126,0.2101,N2PO6[13C]8C23H65
3,4,603.5344,8570.3,0.39,603.5343,0.1,1.0,C33 [13]C2 H71 O6 N ,,ko5,1,33,71,6,1,0,2,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,603.5352,602.527958,C22[13C]10H69N2O5P,0.0,0.000021,0.0354,N2PO5[13C]10C22H69
4,5,606.4478,9068.3,0.41,606.4472,0.57,11.0,C38 [13]C H59 O4 N ,,ko5,1,38,59,4,1,0,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,606.4486,605.439652,C19[13C]14H56N2O5P,7.5,-0.001685,-2.7827,N2PO5[13C]14C19H56
5,6,606.5443,14092.7,0.64,606.5444,-0.07,1.0,C30 [13]C5 H71 O6 N ,,ko5,1,30,71,6,1,0,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,606.5451,605.538023,C19[13C]13H69N2O5P,0.0,0.000186,0.3069,N2PO5[13C]13C19H69
6,7,607.3898,16232.1,0.74,607.3899,-0.03,9.0,C30 [13]C5 H55 O6 P ,,ko5,1,30,55,6,0,1,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,607.3906,606.383647,C19[13C]12H51N2O7P,8.0,0.00031,0.5107,N2PO7[13C]12C19H51
7,8,607.5653,8089.2,0.37,607.5655,-0.19,-1.0,C33 [13]C3 H77 O4 P ,,ko5,1,33,77,4,0,1,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,607.5661,606.558635,C29[13C]2H77N2O6P,-5.0,-0.000202,-0.3338,N2PO6[13C]2C29H77
8,9,608.4546,6965.1,0.32,608.4552,-0.59,2.5,C28 [13]C5 H64 O7 P ,,ko5,1,28,64,7,0,1,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,608.4554,607.450208,C25[13C]7H61N2O6P,4.0,0.002071,3.4096,N2PO6[13C]7C25H61
9,10,608.4635,10529.3,0.48,608.4629,0.59,10.0,C38 [13]C H61 O4 N ,,ko5,1,38,61,4,1,0,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,608.4643,607.455302,C19[13C]14H58N2O5P,6.5,-0.001735,-2.8556,N2PO5[13C]14C19H58
10,11,609.4665,6262.6,0.29,609.4662,0.24,10.0,C37 [13]C2 H61 O4 N ,,ko5,1,37,61,4,1,0,2,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,609.4673,608.458657,C18[13C]15H58N2O5P,6.5,-0.00138,-2.2678,N2PO5[13C]15C18H58
11,12,610.183,42125.6,1.92,610.252,-68.97,15.0,C32 [13]C H40 O8 N P ,,ko5,1,32,40,8,1,1,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,610.1838,609.264023,C31[13C]2H40N2O7P,15.5,0.087486,143.5928,N2PO7[13C]2C31H40
12,13,610.4702,8958.1,0.41,610.4708,-0.62,1.5,C28 [13]C5 H66 O7 P ,,ko5,1,28,66,7,0,1,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,610.471,609.465858,C25[13C]7H63N2O6P,3.0,0.002121,3.4805,N2PO6[13C]7C25H63
13,14,610.5397,12566.8,0.57,610.5397,0.07,3.5,C35 [13]C3 H71 O5 ,,ko5,1,35,71,5,0,0,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,610.5405,609.533535,C33H74N2O5P,-1.5,0.000298,0.4891,N2PO5C33H74
14,15,611.1822,13400.2,0.61,611.2553,-73.13,15.0,C31 [13]C2 H40 O8 N P ,,ko5,1,31,40,8,1,1,2,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,611.183,610.267378,C30[13C]3H40N2O7P,15.5,0.091641,150.165,N2PO7[13C]3C30H40
15,16,612.1797,7989.4,0.36,612.2587,-78.99,15.0,C30 [13]C3 H40 O8 N P ,,ko5,1,30,40,8,1,1,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,612.1805,611.267484,C36H40N2O5P,18.5,0.094247,154.1829,N2PO5C36H40
16,17,612.4769,7275.5,0.33,612.4763,0.61,10.0,C34 [13]C5 H61 O4 N ,,ko5,1,34,61,4,1,0,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,612.4777,611.471944,C30[13C]H67N2O7P,0.0,0.001507,2.4645,N2PO7[13C]C30H67
17,18,612.5465,6762.4,0.31,612.5464,0.13,3.5,C33 [13]C5 H71 O5 ,,ko5,1,33,71,5,0,0,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,612.5473,611.540245,C31[13C]2H74N2O5P,-1.5,0.000208,0.3398,N2PO5[13C]2C31H74
18,19,612.5552,8068.0,0.37,612.5553,-0.08,2.5,C35 [13]C3 H73 O5 ,,ko5,1,35,73,5,0,0,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,612.556,611.548588,C18[13C]13H71N2O6P,-2.0,-0.000149,-0.2444,N2PO6[13C]13C18H71
19,20,613.5498,26386.1,1.2,613.5497,0.1,3.5,C32 [13]C6 H71 O5 ,,ko5,1,32,71,5,0,0,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,613.5506,612.5436,C30[13C]3H74N2O5P,-1.5,0.000263,0.4287,N2PO5[13C]3C30H74
20,21,614.4467,10138.1,0.46,614.4466,0.05,11.0,C31 [13]C7 H57 O5 N ,,ko5,1,31,57,5,1,0,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,614.4475,613.439643,C27[13C]7H59N2O5P,7.0,-0.000594,-0.9675,N2PO5[13C]7C27H59
21,22,614.5532,14054.0,0.64,614.5531,0.15,3.5,C31 [13]C7 H71 O5 ,,ko5,1,31,71,5,0,0,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,614.554,613.546954,C29[13C]4H74N2O5P,-1.5,0.000217,0.3544,N2PO5[13C]4C29H74
22,23,615.4585,44036.2,2.01,615.4588,-0.29,10.0,C32 [13]C7 H61 O3 P ,,ko5,1,32,61,3,0,1,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,615.4593,614.451939,C28[13C]6H61N2O5P,6.0,-0.000098,-0.1599,N2PO5[13C]6C28H61
23,24,615.495,16202.5,0.74,615.4953,-0.31,9.0,C33 [13]C6 H63 O4 N ,,ko5,1,33,63,4,1,0,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,615.4958,614.487103,C21[13C]11H64N2O6P,2.5,-0.001434,-2.3343,N2PO6[13C]11C21H64
24,25,615.5565,15663.2,0.71,615.5564,0.04,3.5,C30 [13]C8 H71 O5 ,,ko5,1,30,71,5,0,0,8,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,615.5573,614.550309,C28[13C]5H74N2O5P,-1.5,0.000272,0.4431,N2PO5[13C]5C28H74
25,26,615.5655,12800.0,0.58,615.5654,0.09,2.5,C32 [13]C6 H73 O5 ,,ko5,1,32,73,5,0,0,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,615.5663,614.55925,C30[13C]3H76N2O5P,-2.5,0.000213,0.3461,N2PO5[13C]3C30H76
26,27,615.5791,18711.7,0.85,615.5788,0.28,1.0,C35 [13]C3 H76 O5 ,,ko5,1,35,76,5,0,0,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,615.5799,614.57266,C33H79N2O5P,-4.0,0.000023,0.0379,N2PO5C33H79
27,28,616.461,11737.9,0.53,616.4611,-0.09,3.5,C32 [13]C2 H65 O6 N P ,,ko5,1,32,65,6,1,1,2,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,616.4618,615.454072,C19[13C]12H60N2O7P,3.5,-0.000465,-0.7556,N2PO7[13C]12C19H60
28,29,616.4896,7243.4,0.33,616.4891,0.48,7.0,C37 [13]C H65 O5 N ,,ko5,1,37,65,5,1,0,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,616.4904,615.482115,C33[13C]H67N2O5P,3.0,-0.001022,-1.6609,N2PO5[13C]C33H67
29,30,616.4984,6981.7,0.32,616.4986,-0.28,9.0,C32 [13]C7 H63 O4 N ,,ko5,1,32,63,4,1,0,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,616.4992,615.490457,C20[13C]12H64N2O6P,2.5,-0.00148,-2.4038,N2PO6[13C]12C20H64
30,31,616.5598,7432.5,0.34,616.5605,-0.66,2.5,C31 [13]C7 H74 O3 P ,,ko5,1,31,74,3,0,1,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,616.5606,615.553664,C27[13C]6H74N2O5P,-1.5,0.000327,0.5315,N2PO5[13C]6C27H74
31,32,616.5688,7317.2,0.33,616.5687,0.03,2.5,C31 [13]C7 H73 O5 ,,ko5,1,31,73,5,0,0,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,616.5696,615.562605,C29[13C]4H76N2O5P,-2.5,0.000268,0.4346,N2PO5[13C]4C29H76
32,33,616.5823,7037.2,0.32,616.5821,0.14,1.0,C34 [13]C4 H76 O5 ,,ko5,1,34,76,5,0,0,4,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,616.5831,615.576015,C32[13C]H79N2O5P,-4.0,0.000178,0.2893,N2PO5[13C]C32H79
33,34,617.5019,10502.1,0.48,617.502,-0.1,9.0,C31 [13]C8 H63 O4 N ,,ko5,1,31,63,4,1,0,8,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,617.5027,616.49441,C34H69N2O5P,2.0,-0.001027,-1.6659,N2PO5C34H69
34,35,617.5105,12425.0,0.57,617.5109,-0.44,8.0,C33 [13]C6 H65 O4 N ,,ko5,1,33,65,4,1,0,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,617.5113,616.502753,C21[13C]11H66N2O6P,1.5,-0.001284,-2.0832,N2PO6[13C]11C21H66
35,36,617.5631,9990.6,0.46,617.5632,-0.09,-0.5,C37 H78 O4 P ,,ko5,1,37,78,4,0,1,0,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,617.5639,616.557019,C26[13C]7H74N2O5P,-1.5,0.000382,0.6195,N2PO5[13C]7C26H74
36,37,617.5722,9187.5,0.42,617.5721,0.11,2.5,C30 [13]C8 H73 O5 ,,ko5,1,30,73,5,0,0,8,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,617.573,616.565959,C28[13C]5H76N2O5P,-2.5,0.000222,0.3607,N2PO5[13C]5C28H76
37,38,618.5051,37170.9,1.69,618.5047,0.39,6.0,C37 [13]C H67 O5 N ,,ko5,1,37,67,5,1,0,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,618.5059,617.497765,C33[13C]H69N2O5P,2.0,-0.000872,-1.4125,N2PO5[13C]C33H69
38,39,618.5139,6166.6,0.28,618.5143,-0.37,8.0,C32 [13]C7 H65 O4 N ,,ko5,1,32,65,4,1,0,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,618.5147,617.506108,C20[13C]12H66N2O6P,1.5,-0.001329,-2.153,N2PO6[13C]12C20H66
39,40,619.5086,19595.3,0.89,619.5085,0.12,9.5,C42 H67 O3 ,,ko5,1,42,67,3,0,0,0,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,619.5094,618.50112,C32[13C]2H69N2O5P,2.0,-0.001017,-1.6449,N2PO5[13C]2C32H69
40,41,619.5176,8623.9,0.39,619.5176,-0.1,8.0,C31 [13]C8 H65 O4 N ,,ko5,1,31,65,4,1,0,8,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,619.5184,618.51006,C34H71N2O5P,1.0,-0.001077,-1.7413,N2PO5C34H71
41,42,620.5121,22200.8,1.01,620.5121,-0.08,5.0,C37 [13]C H70 O3 N P ,,ko5,1,37,70,3,1,1,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,620.5129,619.504474,C31[13C]3H69N2O5P,2.0,-0.001163,-1.8766,N2PO5[13C]3C31H69
42,43,620.5206,22354.8,1.02,620.5204,0.23,5.0,C37 [13]C H69 O5 N ,,ko5,1,37,69,5,1,0,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,620.5214,619.513415,C33[13C]H71N2O5P,1.0,-0.000722,-1.1657,N2PO5[13C]C33H71
43,44,621.5154,12283.3,0.56,621.5155,-0.13,5.0,C36 [13]C2 H70 O3 N P ,,ko5,1,36,70,3,1,1,2,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,621.5162,620.507829,C30[13C]4H69N2O5P,2.0,-0.001108,-1.7851,N2PO5[13C]4C30H69
44,45,621.524,12110.3,0.55,621.5241,-0.1,8.5,C42 H69 O3 ,,ko5,1,42,69,3,0,0,0,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,621.5248,620.51677,C32[13C]2H71N2O5P,1.0,-0.000767,-1.2366,N2PO5[13C]2C32H71
45,46,622.5187,14162.2,0.65,622.5188,-0.1,5.0,C35 [13]C3 H70 O3 N P ,,ko5,1,35,70,3,1,1,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,622.5195,621.511184,C29[13C]5H69N2O5P,2.0,-0.001053,-1.694,N2PO5[13C]5C29H69
46,47,622.5278,13620.9,0.62,622.5278,-0.03,4.0,C37 [13]C H72 O3 N P ,,ko5,1,37,72,3,1,1,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,622.5286,621.520125,C31[13C]3H71N2O5P,1.0,-0.001212,-1.9508,N2PO5[13C]3C31H71
47,48,623.522,7986.1,0.36,623.5219,0.07,9.5,C38 [13]C4 H67 O3 ,,ko5,1,38,67,3,0,0,4,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,623.5228,622.514539,C28[13C]6H69N2O5P,2.0,-0.000998,-1.6032,N2PO5[13C]6C28H69
48,49,623.5308,8811.2,0.4,623.5308,-0.05,8.5,C40 [13]C2 H69 O3 ,,ko5,1,40,69,3,0,0,2,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,623.5316,622.523479,C30[13C]4H71N2O5P,1.0,-0.000858,-1.3777,N2PO5[13C]4C30H71
49,50,624.5252,7970.2,0.36,624.5252,-0.02,9.5,C37 [13]C5 H67 O3 ,,ko5,1,37,67,3,0,0,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,624.526,623.517894,C27[13C]7H69N2O5P,2.0,-0.000843,-1.3523,N2PO5[13C]7C27H69
50,51,624.5342,11254.6,0.51,624.5342,-0.02,8.5,C39 [13]C3 H69 O3 ,,ko5,1,39,69,3,0,0,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,624.535,623.526834,C29[13C]5H71N2O5P,1.0,-0.000903,-1.4479,N2PO5[13C]5C29H71
51,52,627.534,10115.8,0.46,627.5342,-0.15,3.0,C35 [13]C3 H73 O4 P ,,ko5,1,35,73,4,0,1,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,627.5348,626.527334,C31[13C]2H73N2O6P,-1.0,-0.000203,-0.3234,N2PO6[13C]2C31H73
52,53,628.5505,12934.8,0.59,628.5502,0.24,2.5,C35 [13]C3 H73 O6 ,,ko5,1,35,73,6,0,0,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,628.5513,627.5441,C33H76N2O6P,-2.5,0.000063,0.1001,N2PO6C33H76
53,54,630.5442,6599.9,0.3,630.5442,0.0,3.0,C32 [13]C6 H73 O4 P ,,ko5,1,32,73,4,0,1,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,630.545,629.538023,C21[13C]13H69N2O5P,2.0,0.000286,0.4541,N2PO5[13C]13C21H69
54,55,634.4792,11919.9,0.54,634.4798,-0.58,2.5,C32 [13]C3 H68 O7 P ,,ko5,1,32,68,7,0,1,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,634.48,633.470952,C21[13C]14H60N2O5P,7.5,-0.001785,-2.8172,N2PO5[13C]14C21H60
55,56,635.4827,6249.3,0.28,635.4831,-0.4,2.5,C31 [13]C4 H68 O7 P ,,ko5,1,31,68,7,0,1,4,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,635.4835,634.478153,C28[13C]6H65N2O6P,4.0,0.001916,3.0205,N2PO6[13C]6C28H65
56,57,636.4592,312108.0,14.22,636.459,0.13,2.5,C31 [13]C3 H66 O8 P ,,ko5,1,31,66,8,0,1,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,636.46,635.454063,C28[13C]5H63N2O7P,4.0,0.001326,2.087,N2PO7[13C]5C28H63
57,58,636.4861,8010.5,0.36,636.4865,-0.41,2.5,C30 [13]C5 H68 O7 P ,,ko5,1,30,68,7,0,1,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,636.4869,635.481508,C27[13C]7H65N2O6P,4.0,0.001871,2.9447,N2PO6[13C]7C27H65
58,59,636.4948,6653.3,0.3,636.4954,-0.6,1.5,C32 [13]C3 H70 O7 P ,,ko5,1,32,70,7,0,1,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,636.4956,635.486602,C21[13C]14H62N2O5P,6.5,-0.001735,-2.7295,N2PO5[13C]14C21H62
59,60,637.4625,102643.8,4.68,637.4624,0.11,2.5,C30 [13]C4 H66 O8 P ,,ko5,1,30,66,8,0,1,4,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,637.4633,636.457418,C27[13C]6H63N2O7P,4.0,0.001381,2.1699,N2PO7[13C]6C27H63
60,61,638.4661,13193.0,0.6,638.4663,-0.21,6.0,C35 [13]C2 H64 O8 ,,ko5,1,35,64,8,0,0,2,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,638.4669,637.460773,C26[13C]7H63N2O7P,4.0,0.001136,1.7819,N2PO7[13C]7C26H63
61,62,638.571,8585.3,0.39,638.571,0.01,3.5,C37 [13]C3 H75 O5 ,,ko5,1,37,75,5,0,0,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,638.5718,637.564835,C35H78N2O5P,-1.5,0.000298,0.4678,N2PO5C35H78
62,63,641.4145,21657.2,0.99,641.4144,0.13,12.5,C33 [13]C6 H55 O7 ,,ko5,1,33,55,7,0,0,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,641.4153,640.408228,C31[13C]3H58N2O7P,7.5,0.000191,0.2988,N2PO7[13C]3C31H58
63,64,641.5813,11698.0,0.53,641.5813,-0.05,-1.0,C30 [13]C6 H78 O5 N P ,,ko5,1,30,78,5,1,1,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,641.5821,640.5749,C32[13C]3H78N2O5P,-1.5,0.000063,0.098,N2PO5[13C]3C32H78
64,65,642.418,6404.3,0.29,642.418,-0.03,8.0,C28 [13]C7 H58 O7 N P ,,ko5,1,28,58,7,1,1,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,642.4188,641.411583,C30[13C]4H58N2O7P,7.5,0.000046,0.072,N2PO7[13C]4C30H58
65,66,642.4672,32791.5,1.49,642.4671,0.05,6.5,C30 [13]C6 H62 O8 N ,,ko5,1,30,62,8,1,0,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,642.468,641.460782,C19[13C]14H60N2O7P,5.5,0.000045,0.0696,N2PO7[13C]14C19H60
66,67,643.4704,9357.4,0.43,643.4705,-0.07,6.5,C29 [13]C7 H62 O8 N ,,ko5,1,29,62,8,1,0,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,643.4712,642.464136,C18[13C]15H60N2O7P,5.5,0.000199,0.3105,N2PO7[13C]15C18H60
67,68,643.5263,9646.8,0.44,643.5266,-0.32,9.0,C35 [13]C6 H67 O4 N ,,ko5,1,35,67,4,1,0,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,643.5271,642.518403,C23[13C]11H68N2O6P,2.5,-0.001434,-2.2322,N2PO6[13C]11C23H68
68,69,646.5364,13309.6,0.61,646.536,0.34,6.0,C39 [13]C H71 O5 N ,,ko5,1,39,71,5,1,0,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,646.5372,645.529065,C35[13C]H73N2O5P,2.0,-0.000872,-1.351,N2PO5[13C]C35H73
69,70,647.458,14385.9,0.66,647.4581,-0.02,12.5,C40 [13]C2 H61 O5 ,,ko5,1,40,61,5,0,0,2,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,647.4588,646.451332,C23[13C]12H59N2O6P,8.0,-0.000205,-0.3166,N2PO6[13C]12C23H59
70,71,647.5573,8653.0,0.39,647.5567,0.57,0.5,C36 [13]C H77 O5 N P ,,ko5,1,36,77,5,1,1,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,647.5581,646.549703,C23[13C]11H72N2O6P,0.5,-0.001134,-1.7541,N2PO6[13C]11C23H72
71,72,650.4748,12805.2,0.58,650.4747,0.07,2.5,C32 [13]C3 H68 O8 P ,,ko5,1,32,68,8,0,1,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,650.4756,649.469713,C29[13C]5H65N2O7P,4.0,0.001376,2.119,N2PO7[13C]5C29H65
72,73,656.5817,32285.6,1.47,656.5815,0.2,2.5,C37 [13]C3 H77 O6 ,,ko5,1,37,77,6,0,0,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,656.5825,655.5754,C35H80N2O6P,-2.5,0.000163,0.2485,N2PO6C35H80
73,74,657.3883,6951.6,0.32,657.3885,-0.14,13.0,C32 [13]C6 H54 O6 N P ,,ko5,1,32,54,6,1,1,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,657.3891,656.382014,C34[13C]3H54N2O6P,12.5,0.000177,0.2691,N2PO6[13C]3C34H54
74,75,657.5849,11843.7,0.54,657.5849,0.02,2.5,C36 [13]C4 H77 O6 ,,ko5,1,36,77,6,0,0,4,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,657.5857,656.578157,C19[13C]14H75N2O7P,-2.0,-0.00028,-0.4263,N2PO7[13C]14C19H75
75,76,658.4412,167627.6,7.63,658.4413,-0.12,15.0,C39 [13]C4 H58 O5 ,,ko5,1,39,58,5,0,0,4,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,658.442,657.434567,C22[13C]14H56N2O6P,10.5,-0.00017,-0.2588,N2PO6[13C]14C22H56
76,77,658.4731,7485.7,0.34,658.4732,-0.08,14.5,C39 [13]C5 H61 O4 ,,ko5,1,39,61,4,0,0,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,658.4739,657.466482,C22[13C]15H59N2O5P,10.0,-0.000155,-0.2355,N2PO5[13C]15C22H59
77,78,659.4445,47515.2,2.16,659.4447,-0.19,15.0,C38 [13]C5 H58 O5 ,,ko5,1,38,58,5,0,0,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,659.4453,658.437922,C21[13C]15H56N2O6P,10.5,-0.000115,-0.1751,N2PO6[13C]15C21H56
78,79,661.537,8398.3,0.38,661.537,0.01,8.0,C35 [13]C7 H71 O3 P ,,ko5,1,35,71,3,0,1,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,661.5378,660.530189,C31[13C]6H71N2O5P,4.0,-0.000348,-0.5268,N2PO5[13C]6C31H71
79,80,662.571,7604.0,0.35,662.571,0.05,5.5,C39 [13]C3 H75 O5 ,,ko5,1,39,75,5,0,0,3,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,662.5718,661.564835,C37H78N2O5P,0.5,0.000298,0.4508,N2PO5C37H78
80,81,663.4516,330499.2,15.05,663.4518,-0.19,10.0,C32 [13]C7 H60 O8 ,,ko5,1,32,60,8,0,0,7,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,663.4524,662.446247,C23[13C]12H59N2O7P,8.0,0.00111,1.6755,N2PO7[13C]12C23H59
81,82,664.4548,148682.8,6.77,664.4545,0.24,17.5,C41 [13]C4 H58 O3 N ,,ko5,1,41,58,3,1,0,4,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,664.4556,663.449602,C22[13C]13H59N2O7P,8.0,0.001265,1.9063,N2PO7[13C]13C22H59
82,83,665.4578,25438.4,1.16,665.4579,-0.1,17.5,C40 [13]C5 H58 O3 N ,,ko5,1,40,58,3,1,0,5,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,665.4586,664.452957,C21[13C]14H59N2O7P,8.0,0.00162,2.4375,N2PO7[13C]14C21H59
83,84,666.4825,8901.1,0.41,666.4824,0.15,12.5,C36 [13]C6 H62 O5 N ,,ko5,1,36,62,5,1,0,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,666.4833,665.475414,C32[13C]6H64N2O5P,8.5,-0.000623,-0.9364,N2PO5[13C]6C32H64
84,85,667.5265,11492.5,0.52,667.5266,-0.07,11.0,C37 [13]C6 H67 O4 N ,,ko5,1,37,67,4,1,0,6,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,667.5273,666.518403,C25[13C]11H68N2O6P,4.5,-0.001634,-2.4519,N2PO6[13C]11C25H68
85,86,669.4606,12798.4,0.58,669.4605,0.11,13.0,C33 [13]C8 H59 O6 N ,,ko5,1,33,59,6,1,0,8,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,669.4614,668.453563,C29[13C]8H61N2O6P,9.0,-0.000574,-0.8587,N2PO6[13C]8C29H61
86,87,670.5363,7393.8,0.34,670.536,0.29,8.0,C41 [13]C H71 O5 N ,,ko5,1,41,71,5,1,0,1,ko5_1,1,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,670.5371,669.529065,C37[13C]H73N2O5P,4.0,-0.000772,-1.1532,N2PO5[13C]C37H73
