name,area,deq,group
koewat_2_0181_RGB Trans.tiff,3202.34,63.85,ko
koewat_2_0181_RGB Trans.tiff,7889.06,100.22,ko
koewat_2_0181_RGB Trans.tiff,1880.08,48.93,ko
koewat_2_0181_RGB Trans.tiff,989.84,35.5,ko
koewat_2_0181_RGB Trans.tiff,1019.53,36.03,ko
koewat_2_0181_RGB Trans.tiff,1021.88,36.07,ko
koewat_2_0181_RGB Trans.tiff,8007.03,100.97,ko
koewat_2_0181_RGB Trans.tiff,2428.91,55.61,ko
koewat_2_0181_RGB Trans.tiff,1333.59,41.21,ko
koewat_2_0181_RGB Trans.tiff,4796.48,78.15,ko
koewat_2_0181_RGB Trans.tiff,3459.38,66.37,ko
koewat_2_0181_RGB Trans.tiff,3709.38,68.72,ko
koewat_2_0181_RGB Trans.tiff,2113.28,51.87,ko
koewat_2_0181_RGB Trans.tiff,4460.16,75.36,ko
koewat_2_0181_RGB Trans.tiff,747.27,30.85,ko
koewat_2_0181_RGB Trans.tiff,6043.36,87.72,ko
koewat_2_0181_RGB Trans.tiff,16858.98,146.51,ko
koewat_2_0181_RGB Trans.tiff,2916.02,60.93,ko
koewat_2_0181_RGB Trans.tiff,1303.52,40.74,ko
koewat_2_0181_RGB Trans.tiff,3751.56,69.11,ko
koewat_2_0181_RGB Trans.tiff,3710.55,68.73,ko
koewat_2_0181_RGB Trans.tiff,9102.73,107.66,ko
koewat_2_0181_RGB Trans.tiff,6937.89,93.99,ko
koewat_2_0181_RGB Trans.tiff,1277.73,40.33,ko
koewat_2_0181_RGB Trans.tiff,585.55,27.3,ko
koewat_2_0181_RGB Trans.tiff,2303.91,54.16,ko
koewat_2_0181_RGB Trans.tiff,998.83,35.66,ko
koewat_2_0181_RGB Trans.tiff,580.08,27.18,ko
koewat_2_0181_RGB Trans.tiff,1539.45,44.27,ko
koewat_2_0181_RGB Trans.tiff,2534.77,56.81,ko
koewat_2_0181_RGB Trans.tiff,6506.25,91.02,ko
koewat_2_0181_RGB Trans.tiff,15201.17,139.12,ko
koewat_2_0181_RGB Trans.tiff,12753.52,127.43,ko
koewat_2_0181_RGB Trans.tiff,8558.2,104.39,ko
koewat_2_0181_RGB Trans.tiff,9152.34,107.95,ko
koewat_2_0181_RGB Trans.tiff,8358.98,103.16,ko
koewat_2_0181_RGB Trans.tiff,2162.11,52.47,ko
koewat_2_0181_RGB Trans.tiff,4872.27,78.76,ko
koewat_2_0181_RGB Trans.tiff,6108.98,88.19,ko
koewat_2_0181_RGB Trans.tiff,4447.27,75.25,ko
koewat_2_0181_RGB Trans.tiff,2042.97,51,ko
koewat_2_0181_RGB Trans.tiff,3131.25,63.14,ko
koewat_2_0181_RGB Trans.tiff,3885.94,70.34,ko
koewat_2_0181_RGB Trans.tiff,4672.27,77.13,ko
koewat_2_0181_RGB Trans.tiff,3580.08,67.52,ko
koewat_2_0181_RGB Trans.tiff,1402.73,42.26,ko
koewat_2_0181_RGB Trans.tiff,3144.14,63.27,ko
koewat_2_0181_RGB Trans.tiff,8925,106.6,ko
koewat_2_0181_RGB Trans.tiff,4532.81,75.97,ko
koewat_2_0181_RGB Trans.tiff,2068.36,51.32,ko
koewat_2_0181_RGB Trans.tiff,4691.02,77.28,ko
koewat_2_0181_RGB Trans.tiff,1358.2,41.59,ko
koewat_2_0181_RGB Trans.tiff,3244.92,64.28,ko
koewat_2_0181_RGB Trans.tiff,241.41,17.53,ko
koewat_2_0181_RGB Trans.tiff,5544.14,84.02,ko
koewat_2_0181_RGB Trans.tiff,7821.88,99.8,ko
koewat_2_0181_RGB Trans.tiff,3212.11,63.95,ko
koewat_2_0181_RGB Trans.tiff,1740.23,47.07,ko
koewat_2_0181_RGB Trans.tiff,648.44,28.73,ko
koewat_2_0181_RGB Trans.tiff,7133.2,95.3,ko
koewat_2_0181_RGB Trans.tiff,2121.09,51.97,ko
koewat_2_0181_RGB Trans.tiff,3100.78,62.83,ko
koewat_2_0181_RGB Trans.tiff,3133.59,63.16,ko
koewat_2_0181_RGB Trans.tiff,5957.81,87.1,ko
koewat_2_0181_RGB Trans.tiff,4569.14,76.27,ko
koewat_2_0181_RGB Trans.tiff,4738.28,77.67,ko
koewat_2_0181_RGB Trans.tiff,3059.77,62.42,ko
koewat_2_0181_RGB Trans.tiff,6084.38,88.02,ko
koewat_2_0181_RGB Trans.tiff,2578.12,57.29,ko
koewat_2_0181_RGB Trans.tiff,8573.44,104.48,ko
koewat_2_0181_RGB Trans.tiff,2273.44,53.8,ko
wtewat_1_0183_RGB Trans.tiff,3393.75,65.73,wt
wtewat_1_0183_RGB Trans.tiff,12682.03,127.07,wt
wtewat_1_0183_RGB Trans.tiff,2992.58,61.73,wt
wtewat_1_0183_RGB Trans.tiff,5638.67,84.73,wt
wtewat_1_0183_RGB Trans.tiff,499.22,25.21,wt
wtewat_1_0183_RGB Trans.tiff,4799.61,78.17,wt
wtewat_1_0183_RGB Trans.tiff,3396.48,65.76,wt
wtewat_1_0183_RGB Trans.tiff,2421.48,55.53,wt
wtewat_1_0183_RGB Trans.tiff,576.95,27.1,wt
wtewat_1_0183_RGB Trans.tiff,11163.28,119.22,wt
wtewat_1_0183_RGB Trans.tiff,666.02,29.12,wt
wtewat_1_0183_RGB Trans.tiff,13177.34,129.53,wt
wtewat_1_0183_RGB Trans.tiff,766.41,31.24,wt
wtewat_1_0183_RGB Trans.tiff,4680.08,77.19,wt
wtewat_1_0183_RGB Trans.tiff,6011.72,87.49,wt
wtewat_1_0183_RGB Trans.tiff,5144.53,80.93,wt
wtewat_1_0183_RGB Trans.tiff,4971.88,79.56,wt
wtewat_1_0183_RGB Trans.tiff,6129.3,88.34,wt
wtewat_1_0183_RGB Trans.tiff,11721.48,122.16,wt
wtewat_1_0183_RGB Trans.tiff,1080.08,37.08,wt
wtewat_1_0183_RGB Trans.tiff,7029.3,94.6,wt
wtewat_1_0183_RGB Trans.tiff,1111.33,37.62,wt
wtewat_1_0183_RGB Trans.tiff,7775.78,99.5,wt
wtewat_1_0183_RGB Trans.tiff,521.88,25.78,wt
wtewat_1_0183_RGB Trans.tiff,4467.19,75.42,wt
wtewat_1_0183_RGB Trans.tiff,4437.89,75.17,wt
wtewat_1_0183_RGB Trans.tiff,8410.55,103.48,wt
wtewat_1_0183_RGB Trans.tiff,5490.62,83.61,wt
wtewat_1_0183_RGB Trans.tiff,8880.86,106.34,wt
wtewat_1_0183_RGB Trans.tiff,4964.06,79.5,wt
wtewat_1_0183_RGB Trans.tiff,1739.45,47.06,wt
wtewat_1_0183_RGB Trans.tiff,3330.86,65.12,wt
wtewat_1_0183_RGB Trans.tiff,3187.11,63.7,wt
wtewat_1_0183_RGB Trans.tiff,1865.23,48.73,wt
wtewat_1_0183_RGB Trans.tiff,3603.91,67.74,wt
wtewat_1_0183_RGB Trans.tiff,1449.61,42.96,wt
wtewat_1_0183_RGB Trans.tiff,3756.64,69.16,wt
wtewat_1_0183_RGB Trans.tiff,9801.95,111.71,wt
wtewat_1_0183_RGB Trans.tiff,7451.17,97.4,wt
wtewat_1_0183_RGB Trans.tiff,2056.64,51.17,wt
wtewat_1_0183_RGB Trans.tiff,11124.61,119.01,wt
wtewat_1_0183_RGB Trans.tiff,6301.56,89.57,wt
wtewat_1_0183_RGB Trans.tiff,12734.38,127.33,wt
wtewat_1_0183_RGB Trans.tiff,1044.53,36.47,wt
wtewat_1_0183_RGB Trans.tiff,3317.97,65,wt
wtewat_1_0183_RGB Trans.tiff,2742.19,59.09,wt
wtewat_1_0183_RGB Trans.tiff,908.59,34.01,wt
wtewat_1_0183_RGB Trans.tiff,6283.98,89.45,wt
wtewat_1_0183_RGB Trans.tiff,6337.89,89.83,wt
wtewat_1_0183_RGB Trans.tiff,2494.53,56.36,wt
wtewat_1_0183_RGB Trans.tiff,1882.42,48.96,wt
wtewat_1_0183_RGB Trans.tiff,4516.8,75.84,wt
wtewat_1_0183_RGB Trans.tiff,544.53,26.33,wt
wtewat_1_0183_RGB Trans.tiff,3922.27,70.67,wt
wtewat_1_0183_RGB Trans.tiff,2068.36,51.32,wt
wtewat_1_0183_RGB Trans.tiff,2290.23,54,wt
wtewat_1_0183_RGB Trans.tiff,2698.44,58.62,wt
wtewat_1_0183_RGB Trans.tiff,6222.66,89.01,wt
wtewat_1_0183_RGB Trans.tiff,972.27,35.18,wt
wtewat_1_0183_RGB Trans.tiff,4725.39,77.57,wt
wtewat_1_0183_RGB Trans.tiff,4142.58,72.63,wt
wtewat_1_0183_RGB Trans.tiff,580.08,27.18,wt
wtewat_1_0183_RGB Trans.tiff,5508.59,83.75,wt
wtewat_1_0183_RGB Trans.tiff,769.92,31.31,wt
wtewat_1_0183_RGB Trans.tiff,1632.03,45.58,wt
wtewat_1_0183_RGB Trans.tiff,2171.09,52.58,wt
wtewat_1_0183_RGB Trans.tiff,6134.77,88.38,wt
wtewat_1_0183_RGB Trans.tiff,5924.22,86.85,wt
wtewat_1_0183_RGB Trans.tiff,3147.66,63.31,wt
wtewat_1_0183_RGB Trans.tiff,4903.12,79.01,wt
wtewat_1_0183_RGB Trans.tiff,4660.16,77.03,wt
wtewat_1_0183_RGB Trans.tiff,2359.38,54.81,wt
wtewat_1_0183_RGB Trans.tiff,2193.36,52.85,wt
wtewat_1_0183_RGB Trans.tiff,1541.8,44.31,wt
wtewat_1_0183_RGB Trans.tiff,5454.69,83.34,wt
wtewat_1_0183_RGB Trans.tiff,515.23,25.61,wt
wtewat_1_0183_RGB Trans.tiff,777.34,31.46,wt
wtewat_1_0183_RGB Trans.tiff,494.14,25.08,wt
wtewat_1_0183_RGB Trans.tiff,1953.91,49.88,wt
wtewat_1_0183_RGB Trans.tiff,1245.7,39.83,wt
wtewat_1_0183_RGB Trans.tiff,555.08,26.58,wt
wtewat_1_0183_RGB Trans.tiff,628.91,28.3,wt
wtewat_1_0183_RGB Trans.tiff,625.78,28.23,wt
wtewat_1_0183_RGB Trans.tiff,2370.7,54.94,wt
wtewat_1_0183_RGB Trans.tiff,7876.17,100.14,wt
wtewat_1_0183_RGB Trans.tiff,1152.73,38.31,wt
wtewat_1_0183_RGB Trans.tiff,12041.02,123.82,wt
wtewat_1_0183_RGB Trans.tiff,3260.16,64.43,wt
wtewat_1_0183_RGB Trans.tiff,7087.5,95,wt
wtewat_1_0183_RGB Trans.tiff,7229.69,95.94,wt
wtewat_1_0183_RGB Trans.tiff,4039.84,71.72,wt
wtewat_1_0183_RGB Trans.tiff,994.53,35.58,wt
wtewat_1_0183_RGB Trans.tiff,18194.53,152.2,wt
wtewat_1_0183_RGB Trans.tiff,5871.48,86.46,wt
wtewat_1_0183_RGB Trans.tiff,2046.88,51.05,wt
wtewat_1_0183_RGB Trans.tiff,1273.05,40.26,wt
wtewat_1_0183_RGB Trans.tiff,666.02,29.12,wt
wtewat_1_0183_RGB Trans.tiff,2438.67,55.72,wt
wtewat_1_0183_RGB Trans.tiff,1034.77,36.3,wt
wtewat_1_0183_RGB Trans.tiff,1285.55,40.46,wt
wtewat_1_0183_RGB Trans.tiff,1098.44,37.4,wt
wtewat_1_0183_RGB Trans.tiff,1568.36,44.69,wt
wtewat_1_0183_RGB Trans.tiff,3493.75,66.7,wt
wtewat_1_0183_RGB Trans.tiff,4048.05,71.79,wt
wtewat_1_0183_RGB Trans.tiff,1434.77,42.74,wt
wtewat_1_0183_RGB Trans.tiff,4233.59,73.42,wt
wtewat_1_0183_RGB Trans.tiff,11449.22,120.74,wt
wtewat_1_0183_RGB Trans.tiff,7509.38,97.78,wt
wtewat_1_0183_RGB Trans.tiff,5306.25,82.2,wt
wtewat_1_0183_RGB Trans.tiff,9105.47,107.67,wt
wtewat_1_0183_RGB Trans.tiff,10422.66,115.2,wt
wtewat_1_0183_RGB Trans.tiff,4519.92,75.86,wt
wtewat_1_0183_RGB Trans.tiff,3664.45,68.31,wt
wtewat_1_0183_RGB Trans.tiff,4811.72,78.27,wt
wtewat_1_0183_RGB Trans.tiff,10237.5,114.17,wt
wtewat_1_0183_RGB Trans.tiff,5333.2,82.4,wt
wtewat_1_0183_RGB Trans.tiff,5257.03,81.81,wt
wtewat_1_0183_RGB Trans.tiff,5977.34,87.24,wt
wtewat_1_0183_RGB Trans.tiff,7183.59,95.64,wt
wtewat_1_0183_RGB Trans.tiff,10731.64,116.89,wt
wtewat_1_0183_RGB Trans.tiff,10415.62,115.16,wt
wtewat_1_0183_RGB Trans.tiff,4010.94,71.46,wt
wtewat_1_0183_RGB Trans.tiff,5132.42,80.84,wt
wtewat_1_0183_RGB Trans.tiff,4435.55,75.15,wt
wtewat_1_0183_RGB Trans.tiff,8059.38,101.3,wt
wtewat_1_0183_RGB Trans.tiff,3102.34,62.85,wt
wtewat_1_0183_RGB Trans.tiff,4052.34,71.83,wt
wtewat_1_0183_RGB Trans.tiff,7944.14,100.57,wt
wtewat_1_0183_RGB Trans.tiff,1661.72,46,wt
wtewat_1_0183_RGB Trans.tiff,1148.44,38.24,wt
wtewat_1_0183_RGB Trans.tiff,1379.69,41.91,wt
wtewat_1_0183_RGB Trans.tiff,275.39,18.73,wt
wtewat_1_0183_RGB Trans.tiff,2961.33,61.4,wt
wtewat_1_0183_RGB Trans.tiff,665.62,29.11,wt
wtewat_1_0183_RGB Trans.tiff,6006.64,87.45,wt
wtewat_1_0183_RGB Trans.tiff,6185.16,88.74,wt
wtewat_1_0183_RGB Trans.tiff,1803.91,47.92,wt
wtewat_1_0183_RGB Trans.tiff,7863.28,100.06,wt
wtewat_1_0183_RGB Trans.tiff,7000.78,94.41,wt
wtewat_1_0183_RGB Trans.tiff,2627.34,57.84,wt
wtewat_1_0183_RGB Trans.tiff,1669.92,46.11,wt
wtewat_1_0183_RGB Trans.tiff,560.16,26.71,wt
wtewat_1_0183_RGB Trans.tiff,5589.45,84.36,wt
wtewat_1_0183_RGB Trans.tiff,1217.97,39.38,wt
wtewat_1_0183_RGB Trans.tiff,5523.83,83.86,wt
wtewat_1_0183_RGB Trans.tiff,5258.2,81.82,wt
wtewat_1_0183_RGB Trans.tiff,4256.64,73.62,wt
wtewat_1_0184_RGB Trans.tiff,11996.48,123.59,wt
wtewat_1_0184_RGB Trans.tiff,1040.23,36.39,wt
wtewat_1_0184_RGB Trans.tiff,11334.77,120.13,wt
wtewat_1_0184_RGB Trans.tiff,8851.95,106.16,wt
wtewat_1_0184_RGB Trans.tiff,693.36,29.71,wt
wtewat_1_0184_RGB Trans.tiff,2650,58.09,wt
wtewat_1_0184_RGB Trans.tiff,12026.95,123.75,wt
wtewat_1_0184_RGB Trans.tiff,6486.33,90.88,wt
wtewat_1_0184_RGB Trans.tiff,532.42,26.04,wt
wtewat_1_0184_RGB Trans.tiff,1051.95,36.6,wt
wtewat_1_0184_RGB Trans.tiff,2679.3,58.41,wt
wtewat_1_0184_RGB Trans.tiff,6612.11,91.75,wt
wtewat_1_0184_RGB Trans.tiff,5657.81,84.87,wt
wtewat_1_0184_RGB Trans.tiff,3213.67,63.97,wt
wtewat_1_0184_RGB Trans.tiff,2116.8,51.92,wt
wtewat_1_0184_RGB Trans.tiff,1755.86,47.28,wt
wtewat_1_0184_RGB Trans.tiff,16560.16,145.21,wt
wtewat_1_0184_RGB Trans.tiff,6378.12,90.12,wt
wtewat_1_0184_RGB Trans.tiff,2407.42,55.36,wt
wtewat_1_0184_RGB Trans.tiff,2887.5,60.63,wt
wtewat_1_0184_RGB Trans.tiff,1124.61,37.84,wt
wtewat_1_0184_RGB Trans.tiff,2617.58,57.73,wt
wtewat_1_0184_RGB Trans.tiff,4668.36,77.1,wt
wtewat_1_0184_RGB Trans.tiff,754.69,31,wt
wtewat_1_0184_RGB Trans.tiff,5056.64,80.24,wt
wtewat_1_0184_RGB Trans.tiff,7013.28,94.5,wt
wtewat_1_0184_RGB Trans.tiff,4635.94,76.83,wt
wtewat_1_0184_RGB Trans.tiff,598.44,27.6,wt
wtewat_1_0184_RGB Trans.tiff,1845.7,48.48,wt
wtewat_1_0184_RGB Trans.tiff,7078.52,94.93,wt
wtewat_1_0184_RGB Trans.tiff,5741.41,85.5,wt
wtewat_1_0184_RGB Trans.tiff,664.84,29.09,wt
wtewat_1_0184_RGB Trans.tiff,1562.11,44.6,wt
wtewat_1_0184_RGB Trans.tiff,3232.81,64.16,wt
wtewat_1_0184_RGB Trans.tiff,6398.05,90.26,wt
wtewat_1_0184_RGB Trans.tiff,4583.59,76.39,wt
wtewat_1_0184_RGB Trans.tiff,3639.06,68.07,wt
wtewat_1_0184_RGB Trans.tiff,10697.66,116.71,wt
wtewat_1_0184_RGB Trans.tiff,3392.58,65.72,wt
wtewat_1_0184_RGB Trans.tiff,5161.33,81.07,wt
wtewat_1_0184_RGB Trans.tiff,4283.2,73.85,wt
wtewat_1_0184_RGB Trans.tiff,2227.73,53.26,wt
wtewat_1_0184_RGB Trans.tiff,1299.22,40.67,wt
wtewat_1_0184_RGB Trans.tiff,5596.48,84.41,wt
wtewat_1_0184_RGB Trans.tiff,1789.84,47.74,wt
wtewat_1_0184_RGB Trans.tiff,15208.59,139.16,wt
wtewat_1_0184_RGB Trans.tiff,11255.08,119.71,wt
wtewat_1_0184_RGB Trans.tiff,1923.44,49.49,wt
wtewat_1_0184_RGB Trans.tiff,3830.47,69.84,wt
wtewat_1_0184_RGB Trans.tiff,810.94,32.13,wt
wtewat_1_0184_RGB Trans.tiff,11915.62,123.17,wt
wtewat_1_0184_RGB Trans.tiff,4701.17,77.37,wt
wtewat_1_0184_RGB Trans.tiff,6551.17,91.33,wt
wtewat_1_0184_RGB Trans.tiff,4883.2,78.85,wt
wtewat_1_0184_RGB Trans.tiff,11991.41,123.56,wt
wtewat_1_0184_RGB Trans.tiff,658.59,28.96,wt
wtewat_1_0184_RGB Trans.tiff,3006.64,61.87,wt
wtewat_1_0184_RGB Trans.tiff,550.39,26.47,wt
wtewat_1_0184_RGB Trans.tiff,8442.97,103.68,wt
wtewat_1_0184_RGB Trans.tiff,2129.3,52.07,wt
wtewat_1_0184_RGB Trans.tiff,4848.83,78.57,wt
wtewat_1_0184_RGB Trans.tiff,743.75,30.77,wt
wtewat_1_0184_RGB Trans.tiff,2784.38,59.54,wt
wtewat_1_0184_RGB Trans.tiff,2295.31,54.06,wt
wtewat_1_0184_RGB Trans.tiff,9475,109.84,wt
wtewat_1_0184_RGB Trans.tiff,7136.33,95.32,wt
wtewat_1_0184_RGB Trans.tiff,2469.14,56.07,wt
wtewat_1_0184_RGB Trans.tiff,16059.77,143,wt
wtewat_1_0184_RGB Trans.tiff,14172.66,134.33,wt
wtewat_1_0184_RGB Trans.tiff,12835.55,127.84,wt
wtewat_1_0184_RGB Trans.tiff,1333.59,41.21,wt
wtewat_1_0184_RGB Trans.tiff,9476.17,109.84,wt
wtewat_1_0184_RGB Trans.tiff,539.84,26.22,wt
wtewat_1_0184_RGB Trans.tiff,3235.55,64.18,wt
wtewat_1_0184_RGB Trans.tiff,3677.34,68.43,wt
wtewat_1_0184_RGB Trans.tiff,2380.47,55.05,wt
wtewat_1_0184_RGB Trans.tiff,8558.59,104.39,wt
wtewat_1_0184_RGB Trans.tiff,547.66,26.41,wt
wtewat_1_0184_RGB Trans.tiff,670.7,29.22,wt
wtewat_1_0184_RGB Trans.tiff,3043.36,62.25,wt
wtewat_1_0184_RGB Trans.tiff,5504.3,83.72,wt
wtewat_1_0184_RGB Trans.tiff,2147.27,52.29,wt
wtewat_1_0184_RGB Trans.tiff,2826.95,59.99,wt
wtewat_1_0184_RGB Trans.tiff,1901.17,49.2,wt
wtewat_1_0184_RGB Trans.tiff,15097.66,138.65,wt
wtewat_1_0184_RGB Trans.tiff,2838.67,60.12,wt
wtewat_1_0184_RGB Trans.tiff,17914.45,151.03,wt
wtewat_1_0184_RGB Trans.tiff,4415.62,74.98,wt
wtewat_1_0184_RGB Trans.tiff,2137.89,52.17,wt
wtewat_1_0184_RGB Trans.tiff,8204.69,102.21,wt
wtewat_1_0184_RGB Trans.tiff,4435.16,75.15,wt
wtewat_1_0184_RGB Trans.tiff,2464.84,56.02,wt
wtewat_1_0184_RGB Trans.tiff,2931.64,61.1,wt
wtewat_1_0184_RGB Trans.tiff,4785.94,78.06,wt
wtewat_1_0184_RGB Trans.tiff,7363.67,96.83,wt
wtewat_1_0184_RGB Trans.tiff,4272.66,73.76,wt
wtewat_1_0184_RGB Trans.tiff,866.41,33.21,wt
wtewat_1_0184_RGB Trans.tiff,4318.36,74.15,wt
wtewat_1_0184_RGB Trans.tiff,862.89,33.15,wt
wtewat_1_0184_RGB Trans.tiff,8569.92,104.46,wt
wtewat_1_0184_RGB Trans.tiff,9138.67,107.87,wt
wtewat_1_0184_RGB Trans.tiff,4176.56,72.92,wt
wtewat_1_0184_RGB Trans.tiff,7321.48,96.55,wt
wtewat_1_0184_RGB Trans.tiff,3912.89,70.58,wt
wtewat_1_0184_RGB Trans.tiff,2717.97,58.83,wt
wtewat_1_0184_RGB Trans.tiff,1308.2,40.81,wt
wtewat_1_0184_RGB Trans.tiff,3407.03,65.86,wt
wtewat_1_0184_RGB Trans.tiff,3835.94,69.89,wt
wtewat_1_0184_RGB Trans.tiff,1852.34,48.56,wt
wtewat_1_0184_RGB Trans.tiff,878.12,33.44,wt
wtewat_1_0184_RGB Trans.tiff,1397.27,42.18,wt
wtewat_1_0184_RGB Trans.tiff,598.44,27.6,wt
wtewat_1_0184_RGB Trans.tiff,1237.89,39.7,wt
wtewat_1_0184_RGB Trans.tiff,10239.06,114.18,wt
wtewat_1_0184_RGB Trans.tiff,18508.59,153.51,wt
wtewat_1_0184_RGB Trans.tiff,8621.48,104.77,wt
wtewat_1_0184_RGB Trans.tiff,2594.53,57.48,wt
wtewat_1_0184_RGB Trans.tiff,477.73,24.66,wt
wtewat_1_0184_RGB Trans.tiff,5338.67,82.45,wt
wtewat_1_0184_RGB Trans.tiff,2462.11,55.99,wt
wtewat_1_0184_RGB Trans.tiff,3461.33,66.39,wt
wtewat_1_0184_RGB Trans.tiff,5344.92,82.49,wt
wtewat_1_0184_RGB Trans.tiff,2457.42,55.94,wt
wtewat_1_0184_RGB Trans.tiff,1571.48,44.73,wt
wtewat_1_0184_RGB Trans.tiff,4638.28,76.85,wt
wtewat_1_0184_RGB Trans.tiff,6378.52,90.12,wt
wtewat_1_0184_RGB Trans.tiff,3577.73,67.49,wt
wtewat_1_0184_RGB Trans.tiff,376.17,21.89,wt
wtewat_1_0184_RGB Trans.tiff,555.47,26.59,wt
wtewat_1_0184_RGB Trans.tiff,902.34,33.9,wt
wtewat_1_0184_RGB Trans.tiff,3902.34,70.49,wt
wtewat_1_0184_RGB Trans.tiff,3280.08,64.62,wt
wtewat_1_0184_RGB Trans.tiff,873.05,33.34,wt
wtewat_1_0184_RGB Trans.tiff,1214.06,39.32,wt
wtewat_1_0184_RGB Trans.tiff,2047.27,51.06,wt
wtewat_1_0184_RGB Trans.tiff,4151.95,72.71,wt
wtewat_1_0184_RGB Trans.tiff,18807.42,154.75,wt
wtewat_1_0184_RGB Trans.tiff,4180.08,72.95,wt
wtewat_1_0184_RGB Trans.tiff,4476.56,75.5,wt
wtewat_1_0184_RGB Trans.tiff,7170.7,95.55,wt
wtewat_1_0184_RGB Trans.tiff,8758.2,105.6,wt
wtewat_1_0184_RGB Trans.tiff,6014.06,87.51,wt
wtewat_1_0184_RGB Trans.tiff,3705.47,68.69,wt
wtewat_1_0184_RGB Trans.tiff,5097.66,80.56,wt
wtewat_1_0184_RGB Trans.tiff,3874.22,70.23,wt
wtewat_1_0184_RGB Trans.tiff,5690.62,85.12,wt
wtewat_1_0184_RGB Trans.tiff,5763.28,85.66,wt
wtewat_1_0184_RGB Trans.tiff,2045.31,51.03,wt
wtewat_1_0184_RGB Trans.tiff,2436.33,55.7,wt
wtewat_1_0184_RGB Trans.tiff,3815.62,69.7,wt
wtewat_1_0184_RGB Trans.tiff,4158.59,72.77,wt
wtewat_1_0184_RGB Trans.tiff,6372.66,90.08,wt
wtewat_1_0184_RGB Trans.tiff,12667.97,127,wt
wtewat_1_0184_RGB Trans.tiff,1146.09,38.2,wt
wtewat_1_0184_RGB Trans.tiff,619.53,28.09,wt
wtewat_1_0184_RGB Trans.tiff,1250.39,39.9,wt
wtewat_2_0186_RGB Trans.tiff,1416.02,42.46,wt
wtewat_2_0186_RGB Trans.tiff,6143.75,88.44,wt
wtewat_2_0186_RGB Trans.tiff,13316.41,130.21,wt
wtewat_2_0186_RGB Trans.tiff,20285.16,160.71,wt
wtewat_2_0186_RGB Trans.tiff,1570.7,44.72,wt
wtewat_2_0186_RGB Trans.tiff,7474.22,97.55,wt
wtewat_2_0186_RGB Trans.tiff,4429.69,75.1,wt
wtewat_2_0186_RGB Trans.tiff,3087.11,62.69,wt
wtewat_2_0186_RGB Trans.tiff,14464.84,135.71,wt
wtewat_2_0186_RGB Trans.tiff,2769.53,59.38,wt
wtewat_2_0186_RGB Trans.tiff,2193.36,52.85,wt
wtewat_2_0186_RGB Trans.tiff,3918.36,70.63,wt
wtewat_2_0186_RGB Trans.tiff,1141.02,38.12,wt
wtewat_2_0186_RGB Trans.tiff,13858.2,132.83,wt
wtewat_2_0186_RGB Trans.tiff,3555.08,67.28,wt
wtewat_2_0186_RGB Trans.tiff,12176.95,124.52,wt
wtewat_2_0186_RGB Trans.tiff,3344.14,65.25,wt
wtewat_2_0186_RGB Trans.tiff,7222.66,95.9,wt
wtewat_2_0186_RGB Trans.tiff,4569.53,76.28,wt
wtewat_2_0186_RGB Trans.tiff,4755.47,77.81,wt
wtewat_2_0186_RGB Trans.tiff,12803.91,127.68,wt
wtewat_2_0186_RGB Trans.tiff,4653.91,76.98,wt
wtewat_2_0186_RGB Trans.tiff,4788.67,78.08,wt
wtewat_2_0186_RGB Trans.tiff,10133.2,113.59,wt
wtewat_2_0186_RGB Trans.tiff,2901.56,60.78,wt
wtewat_2_0186_RGB Trans.tiff,1791.02,47.75,wt
wtewat_2_0186_RGB Trans.tiff,7041.8,94.69,wt
wtewat_2_0186_RGB Trans.tiff,2989.06,61.69,wt
wtewat_2_0186_RGB Trans.tiff,3623.05,67.92,wt
wtewat_2_0186_RGB Trans.tiff,2277.73,53.85,wt
wtewat_2_0186_RGB Trans.tiff,6216.41,88.97,wt
wtewat_2_0186_RGB Trans.tiff,3994.53,71.32,wt
wtewat_2_0186_RGB Trans.tiff,12188.67,124.58,wt
wtewat_2_0186_RGB Trans.tiff,1804.69,47.94,wt
wtewat_2_0186_RGB Trans.tiff,10869.14,117.64,wt
wtewat_2_0186_RGB Trans.tiff,984.38,35.4,wt
wtewat_2_0186_RGB Trans.tiff,613.67,27.95,wt
wtewat_2_0186_RGB Trans.tiff,7435.16,97.3,wt
wtewat_2_0186_RGB Trans.tiff,6811.33,93.13,wt
wtewat_2_0186_RGB Trans.tiff,15357.42,139.83,wt
wtewat_2_0186_RGB Trans.tiff,969.92,35.14,wt
wtewat_2_0186_RGB Trans.tiff,10183.98,113.87,wt
wtewat_2_0186_RGB Trans.tiff,1574.61,44.78,wt
wtewat_2_0186_RGB Trans.tiff,717.58,30.23,wt
wtewat_2_0186_RGB Trans.tiff,938.28,34.56,wt
wtewat_2_0186_RGB Trans.tiff,8373.05,103.25,wt
wtewat_2_0186_RGB Trans.tiff,11301.95,119.96,wt
wtewat_2_0186_RGB Trans.tiff,2608.2,57.63,wt
wtewat_2_0186_RGB Trans.tiff,573.83,27.03,wt
wtewat_2_0186_RGB Trans.tiff,3051.56,62.33,wt
wtewat_2_0186_RGB Trans.tiff,1417.97,42.49,wt
wtewat_2_0186_RGB Trans.tiff,6601.17,91.68,wt
wtewat_2_0186_RGB Trans.tiff,667.19,29.15,wt
wtewat_2_0186_RGB Trans.tiff,10223.83,114.09,wt
