name,area,deq,group
koiwat_1_0196_RGB Trans.tiff,6462.89,90.71,ko
koiwat_1_0197_RGB Trans.tiff,6884.77,93.63,ko
koiwat_1_0197_RGB Trans.tiff,3213.67,63.97,ko
koiwat_1_0197_RGB Trans.tiff,2543.75,56.91,ko
koiwat_1_0197_RGB Trans.tiff,3312.5,64.94,ko
koiwat_1_0197_RGB Trans.tiff,4498.44,75.68,ko
koiwat_1_0197_RGB Trans.tiff,2019.53,50.71,ko
koiwat_1_0197_RGB Trans.tiff,5226.17,81.57,ko
koiwat_1_0197_RGB Trans.tiff,875.78,33.39,ko
koiwat_1_0197_RGB Trans.tiff,1915.23,49.38,ko
koiwat_1_0197_RGB Trans.tiff,4796.88,78.15,ko
koiwat_1_0197_RGB Trans.tiff,491.02,25,ko
koiwat_1_0197_RGB Trans.tiff,885.55,33.58,ko
koiwat_1_0197_RGB Trans.tiff,2522.27,56.67,ko
koiwat_1_0197_RGB Trans.tiff,5082.81,80.45,ko
koiwat_1_0197_RGB Trans.tiff,4109.38,72.33,ko
koiwat_1_0197_RGB Trans.tiff,3218.36,64.01,ko
koiwat_1_0197_RGB Trans.tiff,5957.81,87.1,ko
koiwat_1_0197_RGB Trans.tiff,7549.61,98.04,ko
koiwat_1_0197_RGB Trans.tiff,3844.92,69.97,ko
koiwat_1_0197_RGB Trans.tiff,8058.2,101.29,ko
koiwat_1_0197_RGB Trans.tiff,4728.12,77.59,ko
koiwat_1_0197_RGB Trans.tiff,1670.7,46.12,ko
koiwat_1_0197_RGB Trans.tiff,1182.03,38.79,ko
koiwat_1_0197_RGB Trans.tiff,1221.09,39.43,ko
koiwat_1_0197_RGB Trans.tiff,5933.98,86.92,ko
koiwat_1_0197_RGB Trans.tiff,6410.55,90.34,ko
koiwat_1_0197_RGB Trans.tiff,6628.52,91.87,ko
koiwat_1_0197_RGB Trans.tiff,1401.17,42.24,ko
koiwat_1_0197_RGB Trans.tiff,1303.12,40.73,ko
koiwat_1_0197_RGB Trans.tiff,2324.22,54.4,ko
koiwat_1_0197_RGB Trans.tiff,2264.84,53.7,ko
koiwat_1_0197_RGB Trans.tiff,8557.81,104.38,ko
koiwat_1_0197_RGB Trans.tiff,6619.53,91.81,ko
koiwat_1_0197_RGB Trans.tiff,2848.44,60.22,ko
koiwat_1_0197_RGB Trans.tiff,4030.86,71.64,ko
koiwat_1_0197_RGB Trans.tiff,8201.56,102.19,ko
koiwat_1_0197_RGB Trans.tiff,5065.62,80.31,ko
koiwat_1_0197_RGB Trans.tiff,344.53,20.94,ko
koiwat_1_0197_RGB Trans.tiff,2307.81,54.21,ko
koiwat_1_0197_RGB Trans.tiff,7347.66,96.72,ko
koiwat_1_0197_RGB Trans.tiff,1207.42,39.21,ko
koiwat_1_0197_RGB Trans.tiff,2452.34,55.88,ko
koiwat_1_0197_RGB Trans.tiff,4614.06,76.65,ko
koiwat_1_0197_RGB Trans.tiff,656.64,28.91,ko
koiwat_1_0197_RGB Trans.tiff,1224.61,39.49,ko
koiwat_1_0197_RGB Trans.tiff,5456.64,83.35,ko
koiwat_1_0197_RGB Trans.tiff,9221.09,108.35,ko
koiwat_1_0197_RGB Trans.tiff,1340.23,41.31,ko
koiwat_1_0197_RGB Trans.tiff,6524.61,91.14,ko
koiwat_1_0197_RGB Trans.tiff,2223.83,53.21,ko
koiwat_1_0197_RGB Trans.tiff,1189.06,38.91,ko
koiwat_1_0197_RGB Trans.tiff,3964.84,71.05,ko
koiwat_1_0197_RGB Trans.tiff,4204.3,73.16,ko
koiwat_1_0197_RGB Trans.tiff,1001.95,35.72,ko
koiwat_1_0197_RGB Trans.tiff,5253.12,81.78,ko
koiwat_1_0197_RGB Trans.tiff,474.61,24.58,ko
koiwat_1_0197_RGB Trans.tiff,869.53,33.27,ko
koiwat_1_0197_RGB Trans.tiff,4745.31,77.73,ko
koiwat_1_0197_RGB Trans.tiff,813.28,32.18,ko
koiwat_1_0197_RGB Trans.tiff,399.22,22.55,ko
koiwat_1_0197_RGB Trans.tiff,901.56,33.88,ko
koiwat_1_0197_RGB Trans.tiff,511.72,25.53,ko
koiwat_1_0197_RGB Trans.tiff,2563.28,57.13,ko
koiwat_1_0197_RGB Trans.tiff,2664.84,58.25,ko
koiwat_1_0197_RGB Trans.tiff,2669.53,58.3,ko
koiwat_1_0197_RGB Trans.tiff,828.12,32.47,ko
koiwat_1_0197_RGB Trans.tiff,1207.03,39.2,ko
koiwat_1_0197_RGB Trans.tiff,2302.34,54.14,ko
koiwat_1_0197_RGB Trans.tiff,5653.12,84.84,ko
koiwat_1_0197_RGB Trans.tiff,6232.03,89.08,ko
koiwat_1_0197_RGB Trans.tiff,3329.3,65.11,ko
koiwat_1_0197_RGB Trans.tiff,3989.06,71.27,ko
koiwat_1_0197_RGB Trans.tiff,5186.72,81.26,ko
koiwat_1_0197_RGB Trans.tiff,425.78,23.28,ko
koiwat_1_0197_RGB Trans.tiff,899.61,33.84,ko
koiwat_1_0197_RGB Trans.tiff,1250.39,39.9,ko
koiwat_1_0197_RGB Trans.tiff,909.38,34.03,ko
koiwat_1_0197_RGB Trans.tiff,552.73,26.53,ko
koiwat_1_0197_RGB Trans.tiff,6515.23,91.08,ko
koiwat_1_0197_RGB Trans.tiff,3266.41,64.49,ko
koiwat_1_0197_RGB Trans.tiff,998.44,35.65,ko
koiwat_1_0197_RGB Trans.tiff,1878.52,48.91,ko
koiwat_1_0197_RGB Trans.tiff,569.92,26.94,ko
koiwat_1_0197_RGB Trans.tiff,2073.44,51.38,ko
koiwat_1_0197_RGB Trans.tiff,3100.78,62.83,ko
koiwat_1_0197_RGB Trans.tiff,659.77,28.98,ko
koiwat_1_0197_RGB Trans.tiff,7626.17,98.54,ko
koiwat_1_0197_RGB Trans.tiff,1916.41,49.4,ko
koiwat_1_0197_RGB Trans.tiff,6486.72,90.88,ko
koiwat_1_0197_RGB Trans.tiff,458.98,24.17,ko
koiwat_1_0197_RGB Trans.tiff,1144.14,38.17,ko
koiwat_1_0197_RGB Trans.tiff,6048.05,87.75,ko
koiwat_1_0197_RGB Trans.tiff,897.66,33.81,ko
koiwat_1_0197_RGB Trans.tiff,1052.34,36.6,ko
koiwat_1_0197_RGB Trans.tiff,3450.78,66.28,ko
koiwat_1_0197_RGB Trans.tiff,3031.64,62.13,ko
koiwat_1_0197_RGB Trans.tiff,720.31,30.28,ko
koiwat_1_0197_RGB Trans.tiff,5499.22,83.68,ko
koiwat_1_0197_RGB Trans.tiff,4311.33,74.09,ko
koiwat_1_0197_RGB Trans.tiff,5362.11,82.63,ko
koiwat_1_0197_RGB Trans.tiff,5917.19,86.8,ko
koiwat_1_0197_RGB Trans.tiff,543.75,26.31,ko
koiwat_1_0197_RGB Trans.tiff,543.36,26.3,ko
koiwat_1_0197_RGB Trans.tiff,1172.66,38.64,ko
koiwat_1_0197_RGB Trans.tiff,449.61,23.93,ko
koiwat_1_0197_RGB Trans.tiff,2857.03,60.31,ko
koiwat_1_0197_RGB Trans.tiff,2595.31,57.48,ko
koiwat_1_0197_RGB Trans.tiff,2233.59,53.33,ko
koiwat_1_0197_RGB Trans.tiff,1046.48,36.5,ko
koiwat_1_0197_RGB Trans.tiff,8212.89,102.26,ko
koiwat_1_0197_RGB Trans.tiff,3781.25,69.39,ko
koiwat_1_0197_RGB Trans.tiff,5266.41,81.89,ko
koiwat_1_0197_RGB Trans.tiff,4844.53,78.54,ko
koiwat_1_0197_RGB Trans.tiff,3028.52,62.1,ko
koiwat_1_0197_RGB Trans.tiff,3933.98,70.77,ko
koiwat_1_0197_RGB Trans.tiff,2013.28,50.63,ko
koiwat_1_0197_RGB Trans.tiff,6953.52,94.09,ko
koiwat_1_0197_RGB Trans.tiff,2318.75,54.34,ko
koiwat_1_0197_RGB Trans.tiff,3642.97,68.11,ko
koiwat_1_0197_RGB Trans.tiff,1744.14,47.12,ko
koiwat_1_0197_RGB Trans.tiff,1055.47,36.66,ko
koiwat_1_0197_RGB Trans.tiff,3165.62,63.49,ko
koiwat_1_0197_RGB Trans.tiff,885.16,33.57,ko
koiwat_1_0197_RGB Trans.tiff,1921.88,49.47,ko
koiwat_1_0197_RGB Trans.tiff,2692.19,58.55,ko
koiwat_1_0197_RGB Trans.tiff,2235.16,53.35,ko
koiwat_1_0197_RGB Trans.tiff,6076.17,87.96,ko
koiwat_1_0197_RGB Trans.tiff,359.77,21.4,ko
koiwat_1_0197_RGB Trans.tiff,2034.77,50.9,ko
koiwat_1_0197_RGB Trans.tiff,4712.11,77.46,ko
koiwat_1_0197_RGB Trans.tiff,1258.59,40.03,ko
koiwat_1_0197_RGB Trans.tiff,2246.88,53.49,ko
koiwat_1_0197_RGB Trans.tiff,886.33,33.59,ko
koiwat_1_0197_RGB Trans.tiff,2577.34,57.28,ko
koiwat_1_0197_RGB Trans.tiff,3261.33,64.44,ko
koiwat_1_0197_RGB Trans.tiff,1967.19,50.05,ko
koiwat_1_0197_RGB Trans.tiff,2298.44,54.1,ko
koiwat_1_0197_RGB Trans.tiff,2963.67,61.43,ko
koiwat_1_0197_RGB Trans.tiff,9468.75,109.8,ko
koiwat_1_0197_RGB Trans.tiff,371.48,21.75,ko
koiwat_1_0197_RGB Trans.tiff,535.16,26.1,ko
koiwat_1_0197_RGB Trans.tiff,4614.06,76.65,ko
koiwat_1_0197_RGB Trans.tiff,3810.16,69.65,ko
koiwat_1_0197_RGB Trans.tiff,1491.41,43.58,ko
koiwat_1_0197_RGB Trans.tiff,3618.36,67.88,ko
koiwat_1_0197_RGB Trans.tiff,3332.81,65.14,ko
koiwat_1_0197_RGB Trans.tiff,707.81,30.02,ko
koiwat_1_0197_RGB Trans.tiff,2717.97,58.83,ko
koiwat_1_0197_RGB Trans.tiff,363.28,21.51,ko
koiwat_1_0197_RGB Trans.tiff,6069.92,87.91,ko
koiwat_1_0197_RGB Trans.tiff,2507.03,56.5,ko
koiwat_1_0197_RGB Trans.tiff,2222.27,53.19,ko
koiwat_1_0197_RGB Trans.tiff,596.09,27.55,ko
koiwat_1_0197_RGB Trans.tiff,3782.81,69.4,ko
koiwat_1_0197_RGB Trans.tiff,1508.59,43.83,ko
koiwat_1_0197_RGB Trans.tiff,748.05,30.86,ko
koiwat_1_0197_RGB Trans.tiff,2997.66,61.78,ko
koiwat_1_0197_RGB Trans.tiff,5439.45,83.22,ko
koiwat_1_0197_RGB Trans.tiff,2360.55,54.82,ko
koiwat_1_0197_RGB Trans.tiff,4790.23,78.1,ko
koiwat_1_0197_RGB Trans.tiff,1396.09,42.16,ko
koiwat_1_0197_RGB Trans.tiff,4186.72,73.01,ko
koiwat_1_0197_RGB Trans.tiff,5403.12,82.94,ko
koiwat_1_0197_RGB Trans.tiff,3841.8,69.94,ko
koiwat_1_0197_RGB Trans.tiff,614.06,27.96,ko
koiwat_1_0197_RGB Trans.tiff,2614.45,57.7,ko
koiwat_1_0197_RGB Trans.tiff,724.22,30.37,ko
koiwat_1_0197_RGB Trans.tiff,835.16,32.61,ko
koiwat_1_0197_RGB Trans.tiff,5960.16,87.11,ko
koiwat_1_0197_RGB Trans.tiff,3596.09,67.67,ko
koiwat_1_0197_RGB Trans.tiff,3896.48,70.44,ko
koiwat_1_0197_RGB Trans.tiff,3134.77,63.18,ko
koiwat_1_0197_RGB Trans.tiff,7394.14,97.03,ko
koiwat_1_0197_RGB Trans.tiff,1143.36,38.15,ko
koiwat_1_0197_RGB Trans.tiff,942.97,34.65,ko
koiwat_1_0197_RGB Trans.tiff,9709.77,111.19,ko
koiwat_1_0197_RGB Trans.tiff,1394.53,42.14,ko
koiwat_1_0197_RGB Trans.tiff,2980.86,61.61,ko
koiwat_1_0197_RGB Trans.tiff,909.77,34.03,ko
koiwat_1_0197_RGB Trans.tiff,2999.22,61.8,ko
koiwat_1_0197_RGB Trans.tiff,1524.61,44.06,ko
koiwat_1_0197_RGB Trans.tiff,2484.38,56.24,ko
koiwat_1_0197_RGB Trans.tiff,3033.98,62.15,ko
koiwat_1_0197_RGB Trans.tiff,2424.61,55.56,ko
koiwat_1_0197_RGB Trans.tiff,1479.3,43.4,ko
koiwat_1_0197_RGB Trans.tiff,1587.89,44.96,ko
koiwat_1_0197_RGB Trans.tiff,3242.58,64.25,ko
koiwat_1_0197_RGB Trans.tiff,416.02,23.01,ko
koiwat_1_0197_RGB Trans.tiff,573.83,27.03,ko
koiwat_1_0197_RGB Trans.tiff,2539.84,56.87,ko
koiwat_1_0197_RGB Trans.tiff,15174.61,139,ko
koiwat_1_0197_RGB Trans.tiff,3035.94,62.17,ko
koiwat_1_0197_RGB Trans.tiff,8383.59,103.32,ko
koiwat_1_0197_RGB Trans.tiff,5057.81,80.25,ko
koiwat_1_0197_RGB Trans.tiff,994.92,35.59,ko
koiwat_1_0197_RGB Trans.tiff,906.25,33.97,ko
koiwat_1_0197_RGB Trans.tiff,1782.42,47.64,ko
koiwat_1_0197_RGB Trans.tiff,2134.38,52.13,ko
koiwat_1_0197_RGB Trans.tiff,6965.62,94.17,ko
koiwat_1_0197_RGB Trans.tiff,3340.23,65.21,ko
koiwat_1_0197_RGB Trans.tiff,4897.66,78.97,ko
koiwat_1_0197_RGB Trans.tiff,1344.53,41.38,ko
koiwat_1_0197_RGB Trans.tiff,2891.8,60.68,ko
koiwat_1_0197_RGB Trans.tiff,2611.72,57.67,ko
koiwat_1_0197_RGB Trans.tiff,388.28,22.23,ko
koiwat_1_0197_RGB Trans.tiff,13454.3,130.88,ko
koiwat_1_0197_RGB Trans.tiff,6150,88.49,ko
koiwat_1_0197_RGB Trans.tiff,10667.58,116.54,ko
koiwat_1_0197_RGB Trans.tiff,3861.33,70.12,ko
koiwat_1_0197_RGB Trans.tiff,5544.14,84.02,ko
koiwat_1_0197_RGB Trans.tiff,4651.17,76.95,ko
koiwat_1_0197_RGB Trans.tiff,8302.73,102.82,ko
koiwat_1_0197_RGB Trans.tiff,5469.14,83.45,ko
koiwat_1_0197_RGB Trans.tiff,9348.05,109.1,ko
koiwat_1_0197_RGB Trans.tiff,4884.38,78.86,ko
koiwat_1_0197_RGB Trans.tiff,3071.48,62.54,ko
koiwat_1_0197_RGB Trans.tiff,4351.17,74.43,ko
koiwat_2_0198_RGB Trans.tiff,3030.86,62.12,ko
koiwat_2_0198_RGB Trans.tiff,1051.95,36.6,ko
koiwat_2_0198_RGB Trans.tiff,492.58,25.04,ko
koiwat_2_0198_RGB Trans.tiff,6769.53,92.84,ko
koiwat_2_0198_RGB Trans.tiff,517.97,25.68,ko
koiwat_2_0198_RGB Trans.tiff,6894.53,93.69,ko
koiwat_2_0198_RGB Trans.tiff,4566.8,76.25,ko
koiwat_2_0198_RGB Trans.tiff,4533.2,75.97,ko
koiwat_2_0198_RGB Trans.tiff,444.53,23.79,ko
koiwat_2_0198_RGB Trans.tiff,5458.2,83.36,ko
koiwat_2_0198_RGB Trans.tiff,2795.31,59.66,ko
koiwat_2_0198_RGB Trans.tiff,2838.28,60.11,ko
koiwat_2_0198_RGB Trans.tiff,3814.84,69.69,ko
koiwat_2_0198_RGB Trans.tiff,3124.61,63.07,ko
koiwat_2_0198_RGB Trans.tiff,5933.59,86.92,ko
koiwat_2_0198_RGB Trans.tiff,2712.89,58.77,ko
koiwat_2_0198_RGB Trans.tiff,1414.06,42.43,ko
koiwat_2_0198_RGB Trans.tiff,4571.09,76.29,ko
koiwat_2_0198_RGB Trans.tiff,1032.81,36.26,ko
koiwat_2_0198_RGB Trans.tiff,6877.73,93.58,ko
koiwat_2_0198_RGB Trans.tiff,4894.92,78.95,ko
koiwat_2_0198_RGB Trans.tiff,3456.64,66.34,ko
koiwat_2_0198_RGB Trans.tiff,2989.84,61.7,ko
koiwat_2_0198_RGB Trans.tiff,3491.41,66.67,ko
koiwat_2_0198_RGB Trans.tiff,591.41,27.44,ko
koiwat_2_0198_RGB Trans.tiff,3038.67,62.2,ko
koiwat_2_0198_RGB Trans.tiff,349.22,21.09,ko
koiwat_2_0198_RGB Trans.tiff,5126.17,80.79,ko
koiwat_2_0198_RGB Trans.tiff,2515.62,56.59,ko
koiwat_2_0198_RGB Trans.tiff,4780.08,78.01,ko
koiwat_2_0198_RGB Trans.tiff,6696.48,92.34,ko
koiwat_2_0198_RGB Trans.tiff,2745.31,59.12,ko
koiwat_2_0198_RGB Trans.tiff,6062.89,87.86,ko
koiwat_2_0198_RGB Trans.tiff,528.52,25.94,ko
koiwat_2_0198_RGB Trans.tiff,3189.45,63.73,ko
koiwat_2_0198_RGB Trans.tiff,7748.44,99.33,ko
koiwat_2_0198_RGB Trans.tiff,6719.53,92.5,ko
koiwat_2_0198_RGB Trans.tiff,3209.77,63.93,ko
koiwat_2_0198_RGB Trans.tiff,966.02,35.07,ko
koiwat_2_0198_RGB Trans.tiff,3968.75,71.09,ko
koiwat_2_0198_RGB Trans.tiff,913.28,34.1,ko
koiwat_2_0198_RGB Trans.tiff,3448.05,66.26,ko
koiwat_2_0198_RGB Trans.tiff,4458.2,75.34,ko
koiwat_2_0198_RGB Trans.tiff,358.59,21.37,ko
koiwat_2_0198_RGB Trans.tiff,6352.73,89.94,ko
koiwat_2_0198_RGB Trans.tiff,5232.81,81.62,ko
koiwat_2_0198_RGB Trans.tiff,5735.55,85.46,ko
koiwat_2_0198_RGB Trans.tiff,1512.5,43.88,ko
koiwat_2_0198_RGB Trans.tiff,931.64,34.44,ko
koiwat_2_0198_RGB Trans.tiff,566.8,26.86,ko
koiwat_2_0198_RGB Trans.tiff,2028.52,50.82,ko
koiwat_2_0198_RGB Trans.tiff,4106.25,72.31,ko
koiwat_2_0198_RGB Trans.tiff,2819.92,59.92,ko
koiwat_2_0198_RGB Trans.tiff,7166.8,95.53,ko
koiwat_2_0198_RGB Trans.tiff,3595.7,67.66,ko
koiwat_2_0198_RGB Trans.tiff,2451.95,55.87,ko
koiwat_2_0198_RGB Trans.tiff,844.14,32.78,ko
koiwat_2_0198_RGB Trans.tiff,5879.3,86.52,ko
koiwat_2_0198_RGB Trans.tiff,4026.17,71.6,ko
koiwat_2_0198_RGB Trans.tiff,4101.95,72.27,ko
koiwat_2_0198_RGB Trans.tiff,515.23,25.61,ko
koiwat_2_0198_RGB Trans.tiff,5540.23,83.99,ko
koiwat_2_0198_RGB Trans.tiff,6707.81,92.42,ko
koiwat_2_0198_RGB Trans.tiff,617.97,28.05,ko
koiwat_2_0198_RGB Trans.tiff,5081.64,80.44,ko
koiwat_2_0198_RGB Trans.tiff,4292.19,73.93,ko
koiwat_2_0198_RGB Trans.tiff,4207.81,73.2,ko
koiwat_2_0198_RGB Trans.tiff,5243.36,81.71,ko
koiwat_2_0198_RGB Trans.tiff,948.44,34.75,ko
koiwat_2_0198_RGB Trans.tiff,479.69,24.71,ko
koiwat_2_0198_RGB Trans.tiff,407.03,22.77,ko
koiwat_2_0198_RGB Trans.tiff,3748.83,69.09,ko
koiwat_2_0198_RGB Trans.tiff,5020.7,79.95,ko
koiwat_2_0198_RGB Trans.tiff,2612.89,57.68,ko
koiwat_2_0198_RGB Trans.tiff,3703.12,68.67,ko
koiwat_2_0198_RGB Trans.tiff,6160.94,88.57,ko
koiwat_2_0198_RGB Trans.tiff,6167.19,88.61,ko
koiwat_2_0198_RGB Trans.tiff,4627.73,76.76,ko
koiwat_2_0198_RGB Trans.tiff,2908.2,60.85,ko
koiwat_2_0198_RGB Trans.tiff,3882.42,70.31,ko
koiwat_2_0198_RGB Trans.tiff,2765.62,59.34,ko
koiwat_2_0198_RGB Trans.tiff,13082.81,129.06,ko
koiwat_2_0198_RGB Trans.tiff,3342.58,65.24,ko
koiwat_2_0198_RGB Trans.tiff,743.36,30.76,ko
koiwat_2_0198_RGB Trans.tiff,2716.8,58.81,ko
koiwat_2_0198_RGB Trans.tiff,4252.34,73.58,ko
koiwat_2_0198_RGB Trans.tiff,5147.66,80.96,ko
koiwat_2_0198_RGB Trans.tiff,2907.81,60.85,ko
koiwat_2_0198_RGB Trans.tiff,1545.31,44.36,ko
koiwat_2_0198_RGB Trans.tiff,4001.17,71.38,ko
koiwat_2_0198_RGB Trans.tiff,5339.84,82.46,ko
koiwat_2_0198_RGB Trans.tiff,2488.67,56.29,ko
koiwat_2_0198_RGB Trans.tiff,1485.55,43.49,ko
koiwat_2_0198_RGB Trans.tiff,3389.84,65.7,ko
koiwat_2_0198_RGB Trans.tiff,3564.06,67.36,ko
koiwat_2_0198_RGB Trans.tiff,2971.09,61.51,ko
koiwat_2_0198_RGB Trans.tiff,3335.16,65.16,ko
koiwat_2_0198_RGB Trans.tiff,4295.31,73.95,ko
koiwat_2_0198_RGB Trans.tiff,1358.98,41.6,ko
koiwat_2_0198_RGB Trans.tiff,4294.92,73.95,ko
koiwat_2_0198_RGB Trans.tiff,585.94,27.31,ko
koiwat_2_0198_RGB Trans.tiff,1182.81,38.81,ko
koiwat_2_0198_RGB Trans.tiff,10561.33,115.96,ko
koiwat_2_0198_RGB Trans.tiff,2545.31,56.93,ko
koiwat_2_0198_RGB Trans.tiff,3200.78,63.84,ko
koiwat_2_0198_RGB Trans.tiff,1919.92,49.44,ko
koiwat_2_0198_RGB Trans.tiff,5335.16,82.42,ko
koiwat_2_0198_RGB Trans.tiff,5330.08,82.38,ko
koiwat_2_0198_RGB Trans.tiff,324.61,20.33,ko
koiwat_2_0198_RGB Trans.tiff,4609.77,76.61,ko
koiwat_2_0198_RGB Trans.tiff,3270.31,64.53,ko
koiwat_2_0198_RGB Trans.tiff,4201.17,73.14,ko
koiwat_2_0198_RGB Trans.tiff,1937.89,49.67,ko
koiwat_2_0198_RGB Trans.tiff,3562.5,67.35,ko
koiwat_2_0198_RGB Trans.tiff,4287.11,73.88,ko
koiwat_2_0198_RGB Trans.tiff,5229.69,81.6,ko
koiwat_2_0198_RGB Trans.tiff,4721.09,77.53,ko
koiwat_2_0198_RGB Trans.tiff,5460.16,83.38,ko
koiwat_2_0198_RGB Trans.tiff,1058.59,36.71,ko
koiwat_2_0198_RGB Trans.tiff,1837.11,48.36,ko
koiwat_2_0198_RGB Trans.tiff,2185.94,52.76,ko
koiwat_2_0198_RGB Trans.tiff,3178.12,63.61,ko
koiwat_2_0198_RGB Trans.tiff,781.25,31.54,ko
koiwat_2_0198_RGB Trans.tiff,3689.84,68.54,ko
koiwat_2_0198_RGB Trans.tiff,2680.86,58.42,ko
koiwat_2_0198_RGB Trans.tiff,11211.33,119.48,ko
koiwat_2_0198_RGB Trans.tiff,1797.27,47.84,ko
koiwat_2_0198_RGB Trans.tiff,692.97,29.7,ko
koiwat_2_0198_RGB Trans.tiff,2169.53,52.56,ko
koiwat_2_0198_RGB Trans.tiff,3337.5,65.19,ko
koiwat_2_0198_RGB Trans.tiff,1470.31,43.27,ko
koiwat_2_0198_RGB Trans.tiff,4350.78,74.43,ko
koiwat_2_0198_RGB Trans.tiff,1050.39,36.57,ko
koiwat_2_0198_RGB Trans.tiff,4983.2,79.65,ko
koiwat_2_0198_RGB Trans.tiff,5197.66,81.35,ko
koiwat_2_0198_RGB Trans.tiff,10012.11,112.91,ko
koiwat_2_0198_RGB Trans.tiff,3399.61,65.79,ko
koiwat_2_0198_RGB Trans.tiff,1151.17,38.28,ko
koiwat_2_0198_RGB Trans.tiff,3543.36,67.17,ko
koiwat_2_0198_RGB Trans.tiff,4037.89,71.7,ko
koiwat_2_0198_RGB Trans.tiff,463.28,24.29,ko
koiwat_2_0198_RGB Trans.tiff,753.12,30.97,ko
koiwat_2_0198_RGB Trans.tiff,1746.48,47.16,ko
koiwat_2_0198_RGB Trans.tiff,5083.2,80.45,ko
koiwat_2_0198_RGB Trans.tiff,4285.94,73.87,ko
koiwat_2_0198_RGB Trans.tiff,5501.56,83.69,ko
koiwat_2_0198_RGB Trans.tiff,3760.55,69.2,ko
koiwat_2_0198_RGB Trans.tiff,3366.41,65.47,ko
koiwat_2_0198_RGB Trans.tiff,2113.67,51.88,ko
koiwat_2_0198_RGB Trans.tiff,2764.84,59.33,ko
koiwat_2_0198_RGB Trans.tiff,3066.41,62.48,ko
koiwat_2_0198_RGB Trans.tiff,3350,65.31,ko
koiwat_2_0198_RGB Trans.tiff,5539.06,83.98,ko
koiwat_2_0198_RGB Trans.tiff,3858.59,70.09,ko
koiwat_2_0198_RGB Trans.tiff,1508.98,43.83,ko
koiwat_2_0198_RGB Trans.tiff,2523.83,56.69,ko
koiwat_2_0198_RGB Trans.tiff,6750,92.71,ko
koiwat_2_0198_RGB Trans.tiff,1408.59,42.35,ko
koiwat_2_0198_RGB Trans.tiff,6735.55,92.61,ko
koiwat_2_0198_RGB Trans.tiff,2137.11,52.16,ko
koiwat_2_0198_RGB Trans.tiff,2478.12,56.17,ko
koiwat_2_0198_RGB Trans.tiff,4598.83,76.52,ko
koiwat_2_0198_RGB Trans.tiff,6028.91,87.61,ko
koiwat_2_0198_RGB Trans.tiff,1352.73,41.5,ko
koiwat_2_0198_RGB Trans.tiff,3051.56,62.33,ko
koiwat_2_0198_RGB Trans.tiff,6430.08,90.48,ko
koiwat_2_0198_RGB Trans.tiff,4083.2,72.1,ko
koiwat_2_0198_RGB Trans.tiff,2046.09,51.04,ko
koiwat_2_0198_RGB Trans.tiff,1167.58,38.56,ko
koiwat_2_0198_RGB Trans.tiff,1810.16,48.01,ko
koiwat_2_0198_RGB Trans.tiff,8537.89,104.26,ko
koiwat_2_0198_RGB Trans.tiff,386.33,22.18,ko
koiwat_2_0198_RGB Trans.tiff,426.56,23.3,ko
koiwat_2_0198_RGB Trans.tiff,962.11,35,ko
koiwat_2_0198_RGB Trans.tiff,451.17,23.97,ko
koiwat_2_0198_RGB Trans.tiff,932.81,34.46,ko
koiwat_2_0198_RGB Trans.tiff,2094.53,51.64,ko
koiwat_2_0198_RGB Trans.tiff,2905.86,60.83,ko
koiwat_2_0198_RGB Trans.tiff,3674.22,68.4,ko
koiwat_2_0198_RGB Trans.tiff,2685.16,58.47,ko
koiwat_2_0198_RGB Trans.tiff,3130.86,63.14,ko
koiwat_2_0198_RGB Trans.tiff,329.69,20.49,ko
koiwat_2_0198_RGB Trans.tiff,5750.39,85.57,ko
koiwat_2_0198_RGB Trans.tiff,876.95,33.42,ko
koiwat_2_0198_RGB Trans.tiff,4942.97,79.33,ko
koiwat_2_0198_RGB Trans.tiff,4665.23,77.07,ko
koiwat_2_0198_RGB Trans.tiff,924.22,34.3,ko
koiwat_2_0198_RGB Trans.tiff,5545.31,84.03,ko
koiwat_2_0198_RGB Trans.tiff,1073.44,36.97,ko
koiwat_2_0198_RGB Trans.tiff,5709.77,85.26,ko
koiwat_2_0198_RGB Trans.tiff,937.89,34.56,ko
koiwat_2_0198_RGB Trans.tiff,8047.27,101.22,ko
koiwat_2_0198_RGB Trans.tiff,814.45,32.2,ko
koiwat_2_0198_RGB Trans.tiff,989.45,35.49,ko
koiwat_2_0198_RGB Trans.tiff,1310.55,40.85,ko
koiwat_2_0198_RGB Trans.tiff,2135.16,52.14,ko
koiwat_2_0198_RGB Trans.tiff,5689.06,85.11,ko
koiwat_2_0198_RGB Trans.tiff,3735.16,68.96,ko
koiwat_2_0198_RGB Trans.tiff,2826.56,59.99,ko
koiwat_2_0198_RGB Trans.tiff,1953.91,49.88,ko
koiwat_2_0198_RGB Trans.tiff,1712.5,46.69,ko
koiwat_2_0198_RGB Trans.tiff,430.47,23.41,ko
koiwat_2_0198_RGB Trans.tiff,4448.44,75.26,ko
koiwat_2_0198_RGB Trans.tiff,9750.39,111.42,ko
koiwat_2_0198_RGB Trans.tiff,8261.72,102.56,ko
koiwat_2_0198_RGB Trans.tiff,8779.69,105.73,ko
koiwat_2_0198_RGB Trans.tiff,10034.77,113.03,ko
koiwat_2_0198_RGB Trans.tiff,2144.53,52.25,ko
