,Unnamed: 0,mz,intensity,rel.intensity,theo.mass,delta,rdb.equiv,comp,add.info,sample,rep,carbons,hydrogens,oxygens,nitrogens,phosphates,carbon_isotope,fullsample,sample_loc_row,slope,yint,error,correctedmz,em,mf,unsat,chemcalc_error,ppm,info
9240,9241,613.5013,297671.2,0.67,613.5044,-3.07,-1.0,C30 [13]C3 H71 O7 P ,,sc1,2,30.0,71.0,7.0,0,1,3,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004166814944938,613.500883318506,614.509087,C27[13C]2H72O12,-6.0,0.000934,1.5201,O12[13C]2C27H72
9241,9242,613.5452,688586.9,1.55,613.5044,40.84,-1.0,C30 [13]C3 H71 O7 P ,,sc1,2,30.0,71.0,7.0,0,1,3,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004166465289854,613.544783353471,614.566602,C25[13C]2H80O13,-12.0,0.014549,23.6735,O13[13C]2C25H80
9242,9243,614.4959,212410.3,0.48,614.4996,-3.67,-1.0,C29 [13]C3 H70 O7 N P ,,sc1,2,29.0,70.0,7.0,1,1,3,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004158893146614,614.495484110685,615.502354,C25H76O13P,-11.5,-0.0004,-0.6499,O13PC25H76
9243,9244,614.5043,335513.3,0.76,614.4996,4.74,-1.0,C29 [13]C3 H70 O7 N P ,,sc1,2,29.0,70.0,7.0,1,1,3,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004158826242224,614.503884117376,615.512442,C26[13C]3H72O12,-6.0,0.001288,2.0928,O12[13C]3C26H72
9244,9245,614.5485,205800.8,0.46,614.4996,48.94,-1.0,C29 [13]C3 H70 O7 N P ,,sc1,2,29.0,70.0,7.0,1,1,3,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004158474197698,614.54808415258,615.53874,C26H80O12P,-12.5,-0.016615,-26.9918,O12PC26H80
9245,9246,615.4765,244986.2,0.55,615.4755,0.99,-1.0,C29 [13]C2 H68 O8 N P ,,sc1,2,29.0,68.0,8.0,1,1,2,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004151082855606,615.476084891714,616.483882,C25[13C]3H69O13,-5.5,0.000527,0.8547,O13[13C]3C25H69
9246,9247,616.3649,228726.1,0.52,616.3656,-0.73,6.0,C30 [13]C2 H55 O9 P ,,sc1,2,30.0,55.0,9.0,0,1,2,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004144006919922,616.364485599308,617.366589,C28H58O12P,0.5,-0.005167,-8.3689,O12PC28H58
9247,9248,616.4713,1497260.9,3.38,616.4789,-7.52,-1.0,C28 [13]C3 H68 O8 N P ,,sc1,2,28.0,68.0,8.0,1,1,3,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.000414315946432,616.470885684054,617.491707,C25[13C]3H70O13,-6.0,0.013551,21.9454,O13[13C]3C25H70
9248,9249,617.4191,408102.3,0.92,617.4188,0.34,3.5,C33 H62 O8 P ,,sc1,2,33.0,62.0,8.0,0,1,0,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004135610419023,617.418686438958,618.427459,C25[13C]H66O13P,-5.5,0.001502,2.4291,O13P[13C]C25H66
9249,9250,617.4745,719691.6,1.62,617.4629,11.59,-1.0,C28 [13]C3 H67 O9 P ,,sc1,2,28.0,67.0,9.0,0,1,3,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004135169168644,617.474086483083,618.468314,C27H71O12P,-7.0,-0.013042,-21.0878,O12PC27H71
9250,9251,618.478,656090.1,1.48,618.463,15.01,2.0,C34 H67 O7 P ,,sc1,2,34.0,67.0,7.0,0,1,0,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004127176483526,618.477587282352,619.476139,C27H72O12P,-7.5,-0.008718,-14.073,O12PC27H72
9251,9252,618.4867,691867.8,1.56,618.463,23.73,2.0,C34 H67 O7 P ,,sc1,2,34.0,67.0,7.0,0,1,0,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004127107189694,618.486287289281,619.507357,C25[13C]3H72O13,-7.0,0.0138,22.2751,O13[13C]3C25H72
9252,9253,619.2894,1707881.8,3.85,619.2889,0.47,6.5,C29 H48 O12 P ,,sc1,2,29.0,48.0,12.0,0,1,0,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.000412071383808,619.288987928616,620.296164,C29H49O12P,6.0,-0.000094,-0.152,O12PC29H49
9253,9254,619.4811,340689.5,0.77,619.4708,10.33,1.5,C34 H68 O7 P ,,sc1,2,34.0,68.0,7.0,0,1,0,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004119186984331,619.480688081302,620.483964,C27H73O12P,-8.0,-0.003994,-6.4364,O12PC27H73
9254,9255,619.4901,289171.9,0.65,619.4708,19.28,1.5,C34 H68 O7 P ,,sc1,2,34.0,68.0,7.0,0,1,0,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004119115301057,619.48968808847,620.483964,C27H73O12P,-8.0,-0.012994,-20.9412,O12PC27H73
9255,9256,619.6402,266883.5,0.6,,,,,,sc1,2,,,,0,0,0,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004117919783332,619.639788208022,620.645468,C25[13C]3H89O12,-15.5,-0.00159,-2.5625,O12[13C]3C25H89
9256,9257,620.2925,547325.6,1.23,620.2922,0.31,6.5,C28 [13]C H48 O12 P ,,sc1,2,28.0,48.0,12.0,0,1,1,sc1_2,10,7.9648082890475e-07,-0.000905323518452,-0.0004112724338886,620.292088727566,621.299518,C28[13C]H49O12P,6.0,0.00016,0.2571,O12P[13C]C28H49
